GENE_SYMBOL,baseMean,logFC,lfcSE,stat,pvalue,Adj.p.values,log10Adj.p.values
NIPSNAP3A,493.5939152,0.08382907,0.150255078,-0.557911731,0.576904661,0.885143569,0.052986282
TAB3,1995.948479,-0.053674752,0.096139711,0.558299495,0.57663989,0.885143569,0.052986282
AMER1,98.2649762,-0.126497435,0.226663566,0.558084555,0.576786647,0.885143569,0.052986282
RAD51AP1,41.69946956,-0.196414257,0.352320274,0.557487806,0.577194188,0.885256565,0.052930844
AFF4,3068.506794,-0.04835141,0.086713408,0.557600163,0.577117445,0.885256565,0.052930844
H2AFY,3405.733627,0.050039656,0.08974826,-0.55755573,0.577147793,0.885256565,0.052930844
C16orf80,705.146343,0.07233948,0.12982593,-0.557203633,0.577388308,0.8854439,0.05283895
SLC25A3,3052.285561,-0.054737922,0.098271952,0.557004522,0.577524339,0.885542119,0.052790778
COPS5,591.0807251,-0.071921635,0.129254417,0.556434638,0.577913765,0.886028806,0.052552158
PSG5,25.57190299,-0.232000334,0.417082611,0.55624552,0.578043025,0.886116547,0.052509154
ZBTB18,106.0907401,-0.127361336,0.229159292,0.555776443,0.578363692,0.886213493,0.052461642
IL11,38.05158925,-0.193367113,0.347829365,0.555925211,0.578261983,0.886213493,0.052461642
TTI1,363.1106654,0.076561057,0.137735265,-0.555856608,0.578308883,0.886213493,0.052461642
TMEM128,74.66868276,-0.139525777,0.251066886,0.555731502,0.578394418,0.886213493,0.052461642
DDX6,3575.386987,-0.05512377,0.099269287,0.555295309,0.578692687,0.886550112,0.052296711
CEP128,80.29751025,0.149546332,0.269356053,-0.555199448,0.578758246,0.886550112,0.052296711
SLC12A2,232.6818136,0.103021449,0.18562307,-0.555003476,0.578892283,0.886645028,0.052250217
PLBD2,1297.748229,0.074545547,0.134453201,-0.554434901,0.579281246,0.886909508,0.052120689
RGMB,250.3031459,-0.086842679,0.156612226,0.554507664,0.579231462,0.886909508,0.052120689
GPR85,29.98418365,-0.226713186,0.408863081,0.554496596,0.579239035,0.886909508,0.052120689
MTMR11,216.6836751,0.094798909,0.171532041,-0.552660069,0.580496201,0.886968032,0.052092033
TRDMT1,30.33084038,-0.215968291,0.389880313,0.553934845,0.579623437,0.886968032,0.052092033
SCAPER,234.1068576,-0.092557404,0.167339564,0.553111304,0.580187197,0.886968032,0.052092033
C16orf87,113.221325,0.12018684,0.217421431,-0.552782858,0.580412108,0.886968032,0.052092033
LOC283922,23.69839449,-0.250890136,0.452906827,0.553955296,0.57960944,0.886968032,0.052092033
CYB5D2,157.5197141,-0.104534314,0.188822323,0.553612055,0.579844374,0.886968032,0.052092033
LRRC37BP1,237.574742,-0.093756849,0.169576817,0.552887187,0.580340662,0.886968032,0.052092033
PNPO,1031.384397,-0.059085408,0.106821344,0.553123615,0.580178767,0.886968032,0.052092033
VASP,1762.051828,0.056027092,0.101348011,-0.552818865,0.580387449,0.886968032,0.052092033
ZNF865,184.4959074,0.105042953,0.189752293,-0.553579363,0.579866753,0.886968032,0.052092033
LOC100506054,35.83276754,-0.200478668,0.362025854,0.553768926,0.579736997,0.886968032,0.052092033
HDLBP,13538.76399,0.045895996,0.082869694,-0.553833296,0.579692939,0.886968032,0.052092033
KIF16B,786.9217721,-0.065338548,0.118140004,0.553060317,0.580222108,0.886968032,0.052092033
BRWD1,793.7031613,-0.089150773,0.161371361,0.552457219,0.580635137,0.886968032,0.052092033
RNF180,56.41664172,0.177574179,0.320943878,-0.553287323,0.58006668,0.886968032,0.052092033
ARHGAP18,200.6246915,0.095708299,0.173197693,-0.552595691,0.580540293,0.886968032,0.052092033
EPM2A,39.01254968,-0.216761053,0.392130701,0.552777561,0.580415736,0.886968032,0.052092033
SLC1A1,132.1565931,-0.119340286,0.216048202,0.552378056,0.580689362,0.886968032,0.052092033
MAGEH1,107.7924882,0.122550066,0.221834026,-0.552440346,0.580646695,0.886968032,0.052092033
MATR3,5812.891521,-0.055676844,0.100824627,0.55221473,0.580801243,0.887028789,0.052062285
C1orf85,1115.252111,-0.071688875,0.129963174,0.551609145,0.581216169,0.887077701,0.052038338
SEC16B,53.22185473,-0.171706568,0.311575414,0.551091517,0.58157094,0.887077701,0.052038338
TIMM23,367.0339448,0.076858194,0.139588435,-0.550605742,0.581903971,0.887077701,0.052038338
NDUFA4L2,340.579034,-0.083017792,0.150563308,0.551381298,0.581372318,0.887077701,0.052038338
ABCD4,277.0933008,-0.084527914,0.153420081,0.550957304,0.581662944,0.887077701,0.052038338
SAMD15,18.99924056,0.2713634,0.492342381,-0.551168071,0.581518466,0.887077701,0.052038338
PPP4R4,205.4007419,0.0956702,0.173745761,-0.550633289,0.581885084,0.887077701,0.052038338
ROGDI,642.0657593,-0.075898839,0.137802063,0.550781589,0.581783407,0.887077701,0.052038338
RAB34,738.9152103,0.060142333,0.109107719,-0.551219776,0.581483025,0.887077701,0.052038338
NBR1,2613.599406,-0.052615951,0.095339158,0.551881849,0.581029305,0.887077701,0.052038338
NUCB1,1895.450446,0.057442196,0.104238474,-0.55106521,0.581588973,0.887077701,0.052038338
NSUN3,146.9287602,-0.108329083,0.196482229,0.551342902,0.581398634,0.887077701,0.052038338
TMA16,291.9475695,-0.082574846,0.149681213,0.551671414,0.581173499,0.887077701,0.052038338
COPG2,267.9203621,-0.093418114,0.169669166,0.55058981,0.581914896,0.887077701,0.052038338
PHF8,609.6564696,-0.066271619,0.120044245,0.552059943,0.580907285,0.887077701,0.052038338
RBM45,62.80557806,-0.17581889,0.319402423,0.550461979,0.582002548,0.887101394,0.052026738
SETD1B,644.1631507,-0.076793711,0.139633975,0.549964369,0.582343812,0.887192974,0.051981906
CCDC130,152.4825752,0.103885204,0.188999268,-0.549659289,0.582553085,0.887192974,0.051981906
CHERP,460.3609317,-0.094552668,0.17202706,0.54963834,0.582567456,0.887192974,0.051981906
C2orf44,161.203579,0.109096225,0.198268207,-0.550245682,0.582150875,0.887192974,0.051981906
ZNF425,58.90725759,0.156930601,0.285490882,-0.549686911,0.582534136,0.887192974,0.051981906
TRAF1,48.89297798,0.1748121,0.318027348,-0.549676312,0.582541407,0.887192974,0.051981906
DIAPH2,252.3341508,-0.112236789,0.204198255,0.549646169,0.582562085,0.887192974,0.051981906
HSPA14,192.3948194,0.101833718,0.185462113,-0.549080975,0.582949881,0.887226208,0.051965638
LAMTOR1,1126.13639,-0.05969002,0.108645801,0.549400152,0.58273087,0.887226208,0.051965638
GSDMB,378.4747741,0.075923125,0.13822027,-0.549290816,0.582805889,0.887226208,0.051965638
LOC100505738,54.06833017,-0.160826151,0.292750358,0.549362781,0.582756511,0.887226208,0.051965638
ABCA1,1042.059217,-0.059476131,0.108299482,0.549182049,0.582880522,0.887226208,0.051965638
PURA,238.0320111,-0.093538464,0.17041714,0.548879442,0.583088187,0.887326927,0.051916339
TYSND1,485.9011723,-0.080046828,0.145984777,0.548323119,0.583470056,0.88757866,0.051793148
EXD2,658.3282654,0.063044119,0.114964601,-0.548378528,0.583432017,0.88757866,0.051793148
PDHB,594.9799467,0.069642597,0.126981543,-0.548446613,0.583385278,0.88757866,0.051793148
KRT31,25.73616254,0.238440523,0.435197366,-0.547890547,0.58376706,0.887820792,0.051674688
IARS,2157.767886,0.056803478,0.103678482,-0.547881075,0.583773564,0.887820792,0.051674688
CACHD1,160.9272059,0.10130009,0.185062751,-0.547382386,0.584116054,0.887868683,0.051651262
SLC35G1,24.80007798,-0.235383078,0.430848854,0.546324021,0.584843227,0.887868683,0.051651262
PEX16,107.4355288,0.13131913,0.240447019,-0.546145801,0.584965719,0.887868683,0.051651262
SSH3,1845.491828,-0.062921554,0.115243004,0.545990227,0.585072655,0.887868683,0.051651262
CLSTN3,873.7470517,0.06227771,0.113900417,-0.546773326,0.584534471,0.887868683,0.051651262
MLL2,2541.707618,0.053451232,0.09800013,-0.545420009,0.585464682,0.887868683,0.051651262
METTL1,134.6741655,0.112420547,0.20592611,-0.545926626,0.585116375,0.887868683,0.051651262
ZCCHC8,278.1161966,-0.08038424,0.14737917,0.545424706,0.585461453,0.887868683,0.051651262
NEIL1,102.2927104,-0.133387264,0.24441168,0.545748323,0.58523895,0.887868683,0.051651262
UBALD1,216.7443327,-0.121518171,0.222797626,0.545419508,0.585465027,0.887868683,0.051651262
USP32,913.6162495,-0.062864044,0.115130717,0.546023211,0.585049982,0.887868683,0.051651262
NDUFA11,654.4197648,0.090331182,0.165448821,-0.545976582,0.585082035,0.887868683,0.051651262
ZNF763,32.44440882,-0.202877088,0.370970695,0.54688171,0.584460002,0.887868683,0.051651262
ZNF628,19.4164482,-0.271991477,0.496727711,0.547566545,0.583989566,0.887868683,0.051651262
SLC39A10,353.5273053,-0.076700377,0.140503006,0.545898475,0.585135727,0.887868683,0.051651262
NDUFA10,1099.320929,0.056769941,0.104049458,-0.54560535,0.585337246,0.887868683,0.051651262
NOL12,222.2995799,0.096923182,0.177346153,-0.546519787,0.58470869,0.887868683,0.051651262
C22orf23,22.32493588,0.329828895,0.604064919,-0.546015642,0.585055185,0.887868683,0.051651262
KDM1B,652.3316815,-0.06705806,0.122842218,0.545887736,0.585143109,0.887868683,0.051651262
ZNF311,69.50582865,-0.147082003,0.268796137,0.547187933,0.584249626,0.887868683,0.051651262
ASIC3,42.44282307,0.194388036,0.355204774,-0.547256259,0.58420269,0.887868683,0.051651262
TMEM64,203.7948941,-0.108564131,0.198951537,0.545681289,0.585285036,0.887868683,0.051651262
LAGE3,32.21860792,0.20959041,0.384101184,-0.545664576,0.585296527,0.887868683,0.051651262
MYOM3,31.83973098,0.215601237,0.395454475,-0.545198626,0.585616917,0.887880208,0.051645625
TPRXL,28.96406746,-0.226929512,0.416232792,0.545198543,0.585616973,0.887880208,0.051645625
CPSF7,1318.032855,0.051901493,0.095268302,-0.544792877,0.585895978,0.888162491,0.051507572
CCDC113,271.8119785,-0.084752951,0.155590537,0.544717901,0.585947551,0.888162491,0.051507572
C11orf83,91.90016572,-0.136368896,0.25065962,0.544040145,0.586413848,0.888431704,0.051375952
CDR2,439.8117687,-0.078345935,0.143987945,0.544114549,0.58636265,0.888431704,0.051375952
BLCAP,1475.170212,0.05259695,0.096697136,-0.543934929,0.586486252,0.888431704,0.051375952
ABHD14A,27.85530964,-0.218759649,0.402026834,0.54414191,0.586343822,0.888431704,0.051375952
CCDC22,135.9437437,0.112372059,0.206575343,-0.543976145,0.586457888,0.888431704,0.051375952
LIMK1,844.0320171,0.067342287,0.123846303,-0.543756943,0.586608742,0.888507848,0.051338732
HS3ST2,21.48069271,0.246991201,0.454502532,-0.543431959,0.586832427,0.888647014,0.051270714
BCKDHB,141.8596712,-0.11248853,0.207007438,0.543403323,0.586852138,0.888647014,0.051270714
PUS7,357.4730525,0.075563088,0.139079494,-0.543308621,0.586917329,0.888647014,0.051270714
PIBF1,113.9418364,-0.141538642,0.260828133,0.542650981,0.587370131,0.888894987,0.051149543
MYO18A,1665.466159,0.054528543,0.100482393,-0.542667635,0.587358662,0.888894987,0.051149543
CNOT11,702.4560292,0.059868052,0.110291698,-0.542815576,0.587256788,0.888894987,0.051149543
PLGRKT,153.9518099,0.104546378,0.192561735,-0.542923951,0.587182165,0.888894987,0.051149543
TMEM104,409.4084177,0.074291443,0.136937747,-0.542519827,0.587460453,0.888922324,0.051136187
CPM,120.3497944,-0.116133195,0.214104632,0.542413277,0.587533835,0.888924024,0.051135356
TMEM62,157.1741977,0.102218399,0.188501357,-0.542268768,0.587633368,0.888965284,0.051115199
DNASE1L1,687.7482208,0.061837593,0.114063794,-0.542131652,0.587727815,0.888998842,0.051098805
FAM24B,20.50939575,0.252650879,0.466145036,-0.542000577,0.587818108,0.889026109,0.051085484
ARHGAP1,1236.251659,0.061780225,0.114310247,-0.540460954,0.588879181,0.889265083,0.05096876
TMPRSS4,1713.210701,-0.052542857,0.097352536,0.539717395,0.589391942,0.889265083,0.05096876
FAM134C,1016.09892,-0.057157135,0.105531067,0.541614298,0.58808424,0.889265083,0.05096876
DBF4B,81.7480345,0.135639163,0.250954708,-0.540492601,0.588857362,0.889265083,0.05096876
BPTF,2072.939853,-0.047573866,0.087958442,0.540867542,0.588598884,0.889265083,0.05096876
ZNF790,118.747906,-0.115411892,0.213225613,0.541266551,0.588323872,0.889265083,0.05096876
KLK6,1536.611521,0.064340844,0.118985512,-0.540745196,0.588683222,0.889265083,0.05096876
ZNF419,112.9370264,0.115184747,0.212935315,-0.540937734,0.588550501,0.889265083,0.05096876
PPP3R1,739.782518,-0.065701748,0.121701941,0.539857846,0.589295071,0.889265083,0.05096876
DGCR8,477.3670191,0.067281362,0.124525981,-0.5402998,0.588990296,0.889265083,0.05096876
CDPF1,105.354821,0.135508306,0.250812918,-0.540276423,0.589006415,0.889265083,0.05096876
TREX1,45.32168125,-0.182925285,0.338955127,0.539674047,0.589421841,0.889265083,0.05096876
C3orf37,662.5055143,-0.059871349,0.110570521,0.541476594,0.588179126,0.889265083,0.05096876
UTP15,291.1571992,-0.08716014,0.161118879,0.540967892,0.588529714,0.889265083,0.05096876
HARS2,626.3962131,0.064884888,0.120115844,-0.540185928,0.589068816,0.889265083,0.05096876
ANKMY2,131.7079587,-0.117943999,0.218364558,0.540124277,0.589111329,0.889265083,0.05096876
TNPO3,1353.633141,-0.055451849,0.102747421,0.539690914,0.589410207,0.889265083,0.05096876
ADCK2,176.7714489,0.096918083,0.179408616,-0.540208629,0.589053162,0.889265083,0.05096876
TBC1D13,307.4097252,0.078294261,0.144778468,-0.540786636,0.588654655,0.889265083,0.05096876
FAM127C,188.0591702,0.095468871,0.176817215,-0.539929729,0.589245494,0.889265083,0.05096876
SUPT3H,94.62481462,-0.139038606,0.257728917,0.539476158,0.589558344,0.889361956,0.050921452
ABCA7,530.2756989,0.089690646,0.166316973,-0.539275367,0.589696863,0.889461846,0.050872677
KIAA1804,132.4290083,0.113259366,0.21028518,-0.538598895,0.59016365,0.889777546,0.050718558
EMG1,481.4984392,-0.072148743,0.133941574,0.538658314,0.590122642,0.889777546,0.050718558
APBA3,90.37799117,0.13944597,0.258927213,-0.538552778,0.590195478,0.889777546,0.050718558
CYP51A1,2171.874895,0.051847085,0.096255896,-0.538638015,0.590136651,0.889777546,0.050718558
RTKN2,32.83586449,-0.201588207,0.374434992,0.538379722,0.590314923,0.88980408,0.050705607
ACCS,52.99509049,-0.163974601,0.30463502,0.538265763,0.590393584,0.88980408,0.050705607
AURKB,77.42044758,0.153010276,0.284293211,-0.538212909,0.590430069,0.88980408,0.050705607
HIST1H2BD,887.4691304,0.067894371,0.126191228,-0.538027658,0.590557954,0.889887794,0.05066475
PLA2G16,73.7967415,-0.144841829,0.269386647,0.537672639,0.590803072,0.890029702,0.0505955
ANTXR1,817.9742956,-0.063506695,0.118120732,0.537642238,0.590824064,0.890029702,0.0505955
MTRF1L,192.0958871,0.110348419,0.205270012,-0.537576911,0.590869174,0.890029702,0.0505955
CDCA4,308.3856007,-0.081877341,0.15233921,0.537467285,0.590944877,0.890034755,0.050593034
NOS1,235.7389508,0.101201045,0.188344618,-0.537318486,0.591047638,0.890069058,0.050576296
ZNF470,185.4064363,-0.093487648,0.174022327,0.537216399,0.591118145,0.890069058,0.050576296
NT5DC2,3153.093285,0.057985358,0.107956053,-0.537120027,0.591184708,0.890069058,0.050576296
CUEDC1,715.3301074,0.060335367,0.112360411,-0.536980656,0.591280976,0.890105062,0.050558729
HPS6,276.8025197,0.09162505,0.170864806,-0.536242962,0.591790645,0.890493791,0.050369104
TRMT112,1071.729215,0.060941329,0.113678889,-0.536083082,0.591901132,0.890493791,0.050369104
SLC25A10,159.5326832,0.121103564,0.225743562,-0.536465192,0.591637086,0.890493791,0.050369104
DNTTIP1,330.2021822,0.076199212,0.142119078,-0.536164558,0.591844826,0.890493791,0.050369104
TRA2A,1253.53823,-0.060610406,0.113025352,0.536254962,0.591782352,0.890493791,0.050369104
PTPN3,984.5115115,0.054631309,0.101954223,-0.535841553,0.592068062,0.89063601,0.05029975
ZNF550,84.76188972,0.128655541,0.240147113,-0.535736365,0.592140767,0.890636474,0.050299523
TMEM53,83.45905632,-0.145183991,0.271066383,0.535603085,0.592232896,0.890666148,0.050285054
SPAG17,23.12693856,-0.256000071,0.47827496,0.535257107,0.592472082,0.8906992,0.050268938
YY1,1041.47829,-0.05855011,0.109374812,0.535316212,0.592431217,0.8906992,0.050268938
COX19,478.3382611,0.070551525,0.131760244,-0.535453808,0.592336091,0.8906992,0.050268938
S1PR2,74.5818135,0.143316585,0.267870219,-0.535022465,0.592634323,0.890834242,0.050203098
ZDHHC4,233.3722272,0.088086725,0.164695131,-0.534847171,0.592755541,0.890907596,0.050167338
TAZ,141.7171735,-0.1066458,0.199435935,0.534737135,0.592831639,0.890913123,0.050164644
PNPLA2,439.8475091,0.103936163,0.194725841,-0.533756396,0.593510085,0.891063241,0.050091472
COG6,321.1262334,-0.075165495,0.140851563,0.533650413,0.593583422,0.891063241,0.050091472
LINC00520,169.619137,0.102423808,0.191921441,-0.533675692,0.59356593,0.891063241,0.050091472
MNAT1,516.1570908,-0.088805738,0.166256609,0.534148616,0.593238716,0.891063241,0.050091472
GPT2,626.5426162,0.065302945,0.12223342,-0.53424787,0.593170054,0.891063241,0.050091472
BRIP1,35.35626714,-0.190812762,0.357405071,0.533883757,0.593421961,0.891063241,0.050091472
WDPCP,32.38547782,0.199560688,0.373805454,-0.533862431,0.593436716,0.891063241,0.050091472
RPL35A,6266.815301,-0.051180763,0.095877645,0.533813317,0.593470699,0.891063241,0.050091472
HNRNPK,10638.24051,-0.048979823,0.091739165,0.533903081,0.593408591,0.891063241,0.050091472
SCAMP3,595.4536689,0.067166868,0.125971403,-0.533191396,0.593901097,0.891213868,0.050018064
FANCF,95.00492638,0.125071328,0.234564699,-0.5332061,0.59389092,0.891213868,0.050018064
NGRN,1709.105427,0.054127537,0.101513451,-0.53320556,0.593891293,0.891213868,0.050018064
GATA3,79.86723626,-0.129684628,0.243337825,0.532940687,0.594074639,0.891365558,0.049944151
ACN9,147.3667171,0.108249237,0.203201483,-0.532718736,0.594228294,0.891487375,0.049884803
PRMT7,159.9863948,0.098753176,0.185457029,-0.532485486,0.594389792,0.891620926,0.049819747
TSPAN1,5468.19241,-0.055839103,0.104948413,0.532062386,0.594682788,0.891640877,0.04981003
CWC15,518.4824103,0.075428586,0.141778673,-0.532016447,0.594714605,0.891640877,0.04981003
MZF1,131.2275399,0.110700357,0.208146629,-0.531838338,0.594837967,0.891640877,0.04981003
COPS8,584.1162033,-0.067113547,0.126132878,0.532086072,0.594666383,0.891640877,0.04981003
ZNHIT1,644.8235758,-0.06192958,0.116422638,0.531937611,0.594769207,0.891640877,0.04981003
ZNF618,680.3285346,0.064595736,0.121407455,-0.532057408,0.594686236,0.891640877,0.04981003
ZNF720,312.1605529,0.074891671,0.140903426,-0.531510646,0.595064966,0.891818599,0.049723475
CTIF,582.9395568,0.065557032,0.123377494,-0.531353248,0.595174012,0.891818599,0.049723475
TCTA,316.3035709,-0.080180631,0.150884071,0.531405541,0.595137782,0.891818599,0.049723475
RTCA,1077.513807,0.068607387,0.12933248,-0.530472989,0.595784032,0.892514273,0.04938483
BTBD10,1468.891351,-0.053489991,0.100854245,0.530369259,0.595855936,0.892514273,0.04938483
THG1L,232.8886907,-0.092798101,0.174965539,0.530379307,0.59584897,0.892514273,0.04938483
PHKG2,251.9899184,0.089585254,0.168945126,-0.530262434,0.595929989,0.892516523,0.049383735
CYSTM1,634.8790617,0.063512635,0.119818514,-0.530073636,0.596060877,0.892603885,0.049341227
BLZF1,564.5446423,0.067400008,0.127260957,-0.529620475,0.596375095,0.892741734,0.049274162
CAMKK2,1018.653569,0.054322054,0.102589477,-0.529509028,0.596452383,0.892741734,0.049274162
UCHL1,146.9380995,0.108628923,0.205061042,-0.529739445,0.596292595,0.892741734,0.049274162
COL4A3BP,836.176453,-0.060854574,0.114946256,0.529417625,0.596515774,0.892741734,0.049274162
TMEM67,103.0808568,-0.115468066,0.218101824,0.529422743,0.596512225,0.892741734,0.049274162
PP7080,102.1370734,0.122558968,0.231638894,-0.529094946,0.596739587,0.892968057,0.049164076
SNORD26,21.92768783,-0.256970598,0.486068919,0.528671115,0.597033618,0.89311527,0.049092485
LOXL1.AS1,30.53717125,0.212540055,0.40212115,-0.528547318,0.597119514,0.89311527,0.049092485
PCGF2,692.3138776,-0.072767,0.137704157,0.528429942,0.59720096,0.89311527,0.049092485
PIP5K1C,589.3221198,0.074001565,0.140018445,-0.528512973,0.597143345,0.89311527,0.049092485
DCAF12,810.1065484,-0.056046856,0.106019995,0.528644207,0.597052288,0.89311527,0.049092485
